,id,longitude,latitude,accuracy,time
513,649,-4.2855676,55.8685793,8.935,13:48:51
514,650,-4.2855904,55.8685508,8.952,13:48:51
515,651,-4.2856508,55.8685463,14.716,13:48:55
516,652,-4.2858229,55.8686076,10.268,13:49:04
517,653,-4.2858433,55.868616,10.291,13:49:04
518,654,-4.2864101,55.8688207,14.768,13:49:39
519,655,-4.2865349,55.8688504,7.097,13:49:49
520,656,-4.2866336,55.8688707,13.147,13:50:00
521,657,-4.2866336,55.8688707,26.268,13:50:09
522,658,-4.2866336,55.8688707,30.708,13:50:12
523,659,-4.2867234,55.8693177,7.005,13:50:21
524,660,-4.286734,55.8693696,10.076,13:50:27
525,661,-4.2867261,55.8693296,16.829,13:50:36
526,662,-4.2867261,55.8693296,39.326,13:50:45
527,663,-4.2867261,55.8693296,40.743,13:50:48
528,664,-4.2867261,55.8693296,57.321,13:50:57
529,665,-4.2867261,55.8693296,70.839,13:51:06
530,666,-4.2867261,55.8693296,75.08,13:51:09
531,667,-4.2864242,55.8699261,8.797,13:51:17
532,668,-4.286415,55.8699634,13.23,13:51:24
533,669,-4.2916364,55.8731872,16.417,14:05:42
534,670,-4.2929973,55.873144,19.634,14:57:34
535,671,-4.292913,55.8731112,19.159,14:57:36
536,672,-4.2931116,55.8731319,16.725,14:57:42
537,673,-4.2928601,55.8731044,13.211,14:57:43
538,674,-4.2929561,55.8731067,17.215,14:57:44
539,675,-4.2929702,55.8731068,18.808,14:57:46
540,676,-4.2929757,55.8731066,23.013,14:57:48
541,677,-4.2929789,55.8731061,23.431,14:57:50
542,678,-4.2928463,55.8729711,9.701,14:57:51
543,679,-4.2928655,55.8729595,6.675,14:57:52
544,680,-4.2928683,55.8729589,6.867,14:57:53
545,681,-4.2928755,55.8729554,7.124,14:57:54
546,682,-4.2928807,55.8729528,7.509,14:57:55
547,683,-4.2928898,55.8729475,7.686,14:57:55
548,684,-4.2928969,55.8729433,7.858,14:57:56
549,685,-4.2929047,55.8729384,8.208,14:57:57
550,686,-4.2929124,55.8729333,8.555,14:57:58
551,687,-4.2929216,55.8729274,8.715,14:57:58
552,688,-4.2929299,55.8729221,9.047,14:57:59
553,689,-4.2929399,55.8729158,9.377,14:58:00
554,690,-4.2929474,55.8729109,9.703,14:58:01
555,691,-4.292861,55.8728774,6.799,14:58:02
556,692,-4.292863,55.8728661,6.64,14:58:03
557,693,-4.2928736,55.8728553,6.305,14:58:04
558,694,-4.2928892,55.8728446,5.865,14:58:04
559,695,-4.2929087,55.8728319,5.586,14:58:05
560,696,-4.2929306,55.8728194,4.957,14:58:08
561,697,-4.2929545,55.8728095,4.691,14:58:09
562,698,-4.292962,55.872806,4.818,14:58:10
563,699,-4.2929729,55.8728028,4.872,14:58:10
564,700,-4.2929873,55.8727974,4.977,14:58:11
565,701,-4.2930208,55.8727905,5.346,14:58:12
566,702,-4.2930382,55.872787,5.621,14:58:13
567,703,-4.2930582,55.8727824,5.935,14:58:13
568,704,-4.2930951,55.8727768,6.349,14:58:14
569,705,-4.2931194,55.8727727,6.552,14:58:14
570,706,-4.2931358,55.8727701,6.637,14:58:14
571,707,-4.2931544,55.8727659,6.545,14:58:15
572,708,-4.2931721,55.8727618,6.794,14:58:15
573,709,-4.2931874,55.8727583,7.08,14:58:16
574,710,-4.2932066,55.8727532,7.54,14:58:17
575,711,-4.2932199,55.8727501,8.012,14:58:17
576,712,-4.2932385,55.8727451,8.652,14:58:18
577,713,-4.2933169,55.8727404,9.965,14:58:20
578,714,-4.2933473,55.8727349,9.797,14:58:21
579,715,-4.2933678,55.8727315,9.639,14:58:22
580,716,-4.2933913,55.8727277,9.182,14:58:22
581,717,-4.2934145,55.8727243,8.587,14:58:23
582,718,-4.2934396,55.8727203,7.735,14:58:24
583,719,-4.2934646,55.8727165,8.267,14:58:25
584,720,-4.2934844,55.8727134,8.643,14:58:26
585,721,-4.2935077,55.8727099,9.699,14:58:26
586,722,-4.2935278,55.8727068,10.151,14:58:27
587,723,-4.2935537,55.8727027,11.069,14:58:28
588,724,-4.2935715,55.8726999,12.037,14:58:29
589,725,-4.2935973,55.8726958,13.11,14:58:29
590,726,-4.2936157,55.8726929,14.202,14:58:30
591,727,-4.2936376,55.8726894,15.368,14:58:31
592,728,-4.2936622,55.8726843,3.863,14:58:32
593,729,-4.2936834,55.8726793,3.863,14:58:33
594,730,-4.2937026,55.8726705,3.852,14:58:33
595,731,-4.2937185,55.8726602,3.863,14:58:34
596,732,-4.293734,55.8726503,3.872,14:58:35
597,733,-4.293752,55.8726423,3.883,14:58:36
598,734,-4.293778,55.8726367,3.885,14:58:37
599,735,-4.293786,55.8726353,4.097,14:58:37
600,736,-4.2937969,55.8726354,4.505,14:58:38
601,737,-4.2938061,55.8726353,4.822,14:58:39
602,738,-4.2938129,55.8726358,5.406,14:58:39
603,739,-4.2938184,55.8726366,5.939,14:58:40
604,740,-4.2938528,55.8726446,7.676,14:58:41
605,741,-4.2938842,55.8726471,8.131,14:58:42
606,742,-4.29391,55.8726495,8.363,14:58:43
607,743,-4.2939259,55.8726496,8.464,14:58:43
608,744,-4.2939402,55.8726499,8.243,14:58:44
609,745,-4.2939676,55.8726508,7.259,14:58:45
610,746,-4.2939921,55.8726506,6.671,14:58:46
611,747,-4.2940227,55.8726486,6.754,14:58:47
612,748,-4.2940451,55.8726461,6.802,14:58:48
613,749,-4.2940629,55.8726441,6.85,14:58:49
614,750,-4.2940795,55.8726423,6.942,14:58:49
615,751,-4.2940975,55.8726405,7.12,14:58:50
616,752,-4.2941195,55.8726386,7.35,14:58:51
617,753,-4.2941385,55.8726368,7.863,14:58:52
618,754,-4.2941571,55.872635,8.481,14:58:52
619,755,-4.2941743,55.8726335,9.169,14:58:53
620,756,-4.2941935,55.8726319,9.944,14:58:54
621,757,-4.2942122,55.8726303,10.814,14:58:55
622,758,-4.2942308,55.8726288,11.764,14:58:55
623,759,-4.29425,55.8726272,12.758,14:58:56
624,760,-4.2942669,55.8726259,13.782,14:58:57
625,761,-4.294287,55.8726243,14.87,14:58:57
626,762,-4.2943021,55.872623,15.975,14:58:58
627,763,-4.2943074,55.8726416,3.856,14:58:59
628,764,-4.2943165,55.8726297,3.881,14:59:00
629,765,-4.2943192,55.8726137,3.9,14:59:01
630,766,-4.294318,55.8725994,3.9,14:59:02
631,767,-4.2943196,55.8725854,3.9,14:59:02
632,768,-4.2943364,55.8723002,14.717,14:59:24
633,769,-4.2942875,55.8723442,16.163,14:59:25
634,770,-4.2942719,55.8723431,13.052,14:59:26
635,771,-4.294249,55.8722906,5.292,14:59:29
636,772,-4.2941994,55.8722261,7.301,14:59:31
637,773,-4.2941696,55.8721655,10.003,14:59:36
638,774,-4.294265,55.8722107,39.632,14:59:56
639,775,-4.2943892,55.8721497,48.088,15:00:08
640,776,-4.294426,55.8721307,48.127,15:00:09
641,777,-4.2945567,55.8720659,58.87,15:00:11
642,778,-4.2945087,55.8720025,27.281,15:00:11
643,779,-4.2942952,55.871896,28.537,15:00:12
644,780,-4.2939953,55.8718369,28.456,15:00:12
645,781,-4.2944431,55.872043,20.0,16:50:34
646,782,-4.294444,55.8720434,20.0,16:50:45
647,783,-4.2944491,55.8720441,20.0,16:50:50
648,784,-4.3106165,55.8801966,24.493,22:14:24
649,785,-4.2855713,55.8731278,17.765,22:14:27
650,786,-4.2863583,55.8733356,17.315,22:15:08
651,787,-4.2865221,55.8733393,17.5,22:15:41
652,788,-4.2867749,55.8733387,20.721,22:15:47
653,789,-4.2869922,55.873362,14.358,22:15:58
654,790,-4.2869921,55.8733621,18.617,22:15:59
655,791,-4.2870176,55.8733668,7.596,22:16:02
656,792,-4.2869888,55.8732613,5.274,22:16:13
657,793,-4.2868897,55.8730776,4.956,22:16:17
658,794,-4.2869034,55.8730766,7.347,22:16:29
659,795,-4.2871846,55.8729355,20.27,22:16:35
660,796,-4.2872901,55.8728915,29.402,22:16:46
661,797,-4.287585,55.8728969,11.308,22:16:50
662,798,-4.2877102,55.872902,20.719,22:17:02
663,799,-4.2877753,55.8728895,35.77,22:17:08
664,800,-4.2881824,55.8729481,8.783,22:17:19
665,801,-4.2882093,55.8729515,8.827,22:17:20
666,802,-4.2882566,55.8729633,8.872,22:17:23
667,803,-4.2883109,55.8729854,9.166,22:17:34
668,804,-4.2885094,55.8730771,12.561,22:17:38
669,805,-4.2885043,55.8730782,32.454,22:17:50
670,806,-4.2885533,55.8731612,29.579,22:17:56
671,807,-4.2887413,55.8728477,9.085,22:18:07
672,808,-4.2887598,55.8728184,9.13,22:18:07
673,809,-4.2887915,55.8727681,9.176,22:18:11
674,810,-4.2887901,55.8727713,17.117,22:18:23
675,811,-4.2888793,55.8726477,33.059,22:18:29
676,812,-4.2894047,55.8725962,5.405,22:18:40
677,813,-4.2894562,55.8725947,5.405,22:18:44
678,814,-4.2895347,55.8725938,5.913,22:18:55
679,815,-4.2898229,55.8726038,6.93,22:18:59
680,816,-4.2898496,55.872621,7.293,22:19:10
681,817,-4.2897813,55.872649,6.574,22:19:14
682,818,-4.2900355,55.8727128,11.05,22:19:26
683,819,-4.2901336,55.8726912,10.275,22:19:26
684,820,-4.290339,55.8726664,7.95,22:19:32
685,821,-4.2908259,55.8727109,9.332,22:19:43
686,822,-4.2909914,55.8727174,9.332,22:19:47
687,823,-4.2910236,55.8727174,11.22,22:19:59
688,824,-4.2913843,55.8726637,13.291,22:20:05
689,825,-4.2916469,55.8728354,8.924,22:20:16
690,826,-4.2916659,55.8728612,9.185,22:20:17
691,827,-4.2917286,55.8729097,12.333,22:20:20
692,828,-4.291839,55.8729286,13.413,22:20:31
693,829,-4.2919322,55.8729459,11.606,22:20:35
694,830,-4.2920057,55.8729656,15.039,22:20:47
695,831,-4.2928195,55.8731038,19.406,22:20:53
696,832,-4.293243,55.8731948,24.754,22:21:10
697,833,-4.310526,55.8804137,19.686,22:43:29
698,834,-4.3105115,55.8804146,13.172,22:43:36
699,835,-4.3105118,55.8804139,12.611,22:43:38
700,836,-4.3105073,55.8804091,12.234,22:43:40
701,837,-4.3105097,55.8804084,12.03,22:43:41
702,838,-4.3104735,55.8803966,10.753,22:43:42
703,839,-4.3104736,55.8803914,9.86,22:43:43
704,840,-4.310469,55.8803976,9.284,22:43:44
705,841,-4.3104644,55.880401,7.451,22:43:45
706,842,-4.3104651,55.8803962,6.383,22:43:47
707,843,-4.3104655,55.8803953,5.325,22:43:50
708,844,-4.3104733,55.8803958,5.215,22:43:52
709,845,-4.3104789,55.880398,4.706,22:43:53
710,846,-4.310486,55.8803947,4.622,22:43:57
711,847,-4.3104877,55.8803941,4.48,22:43:59
712,848,-4.3104876,55.8803941,4.193,22:43:59
713,849,-4.3104892,55.8803959,3.79,22:43:59
714,850,-4.3104945,55.8803933,3.845,22:43:59
715,851,-4.3104966,55.8803951,116.5,22:44:02
716,852,-4.3016355,55.8817298,15.357,09:40:46
717,853,-4.3018423,55.8817159,12.546,09:40:47
718,854,-4.3015506,55.8816999,16.27,09:40:49
719,855,-4.3014124,55.8815652,15.135,09:40:59
720,856,-4.3011784,55.8814962,4.304,09:41:10
721,857,-4.3010428,55.881433,3.8,09:41:17
722,858,-4.3008741,55.8813588,10.301,09:41:25
723,859,-4.3006487,55.881286,18.054,09:41:35
724,860,-4.3004901,55.881252,16.54,09:41:44
725,861,-4.3002793,55.8811768,17.127,09:41:55
726,862,-4.3001247,55.8811206,16.813,09:42:03
727,863,-4.2971685,55.8809203,3.79,09:49:14
728,864,-4.295743,55.8812368,5.436,09:49:15
729,865,-4.2945032,55.8815132,6.328,09:49:18
730,866,-4.2940481,55.8816149,6.806,09:49:18
731,867,-4.2937946,55.881666,6.729,09:49:18
732,868,-4.2937777,55.8816744,8.722,09:49:18
733,869,-4.2937566,55.8816806,10.533,09:49:18
734,870,-4.2937355,55.8816836,10.594,09:49:19
735,871,-4.2937218,55.881685,10.712,09:49:19
736,872,-4.2937114,55.8816857,10.867,09:49:20
737,873,-4.2936995,55.8816832,11.861,09:49:20
738,874,-4.2936968,55.8816746,12.151,09:49:21
739,875,-4.2936991,55.8816677,12.448,09:49:21
740,876,-4.2937081,55.8816517,13.177,09:49:22
741,877,-4.2937187,55.8816397,13.605,09:49:22
742,878,-4.2937164,55.8816339,11.963,09:49:23
743,879,-4.2937199,55.8816239,11.83,09:49:23
744,880,-4.2937195,55.8816168,11.78,09:49:23
745,881,-4.2937346,55.8816049,11.569,09:49:24
746,882,-4.2937492,55.8815927,11.212,09:49:25
747,883,-4.2937616,55.8815831,11.053,09:49:25
748,884,-4.2937528,55.8815562,10.721,09:49:27
749,885,-4.2936894,55.8815525,10.889,09:49:28
750,886,-4.2936711,55.8815463,10.843,09:49:29
751,887,-4.2936546,55.8815397,11.153,09:49:30
752,888,-4.2936391,55.881533,11.689,09:49:31
753,889,-4.2936274,55.8815292,11.851,09:49:31
754,890,-4.2936134,55.881522,12.14,09:49:32
755,891,-4.2934992,55.8815064,12.079,09:49:34
756,892,-4.2934702,55.8814938,10.944,09:49:35
757,893,-4.2933925,55.8814916,5.712,09:49:37
758,894,-4.2933925,55.8814916,18.698,09:49:47
759,895,-4.293588,55.881302,48.134,09:49:57
760,896,-4.2937197,55.8814242,48.292,09:50:07
761,897,-4.2936465,55.8808573,31.271,09:50:17
762,898,-4.2936544,55.880679,34.427,09:50:27
763,899,-4.293557,55.8804885,31.375,09:50:37
764,900,-4.2934955,55.8804136,49.669,09:50:47
765,901,-4.2934197,55.8803536,41.834,09:50:57
766,902,-4.2926826,55.8804757,5.367,09:51:10
767,903,-4.2926399,55.8804766,6.856,09:51:14
768,904,-4.2925588,55.8804718,15.382,09:51:20
769,905,-4.2924186,55.8804559,33.372,09:51:30
770,906,-4.2926412,55.8804857,34.398,09:51:31
771,907,-4.2926412,55.8804857,51.753,09:51:41
772,908,-4.2919373,55.8803564,9.358,09:51:43
773,909,-4.2918358,55.8803349,17.072,09:51:52
774,910,-4.2917618,55.8803157,35.583,09:52:02
775,911,-4.2917698,55.8803174,36.622,09:52:05
776,912,-4.2917149,55.8803023,52.092,09:52:13
777,913,-4.2917314,55.8803063,53.141,09:52:15
778,914,-4.2916883,55.880294,70.491,09:52:24
779,915,-4.2918751,55.880346,70.182,09:52:26
780,916,-4.2918751,55.880346,83.374,09:52:35
781,917,-4.2918751,55.880346,98.385,09:52:45
782,918,-4.2917913,55.8795215,10.09,09:52:56
783,919,-4.2917763,55.8795168,19.552,09:53:05
784,920,-4.2917659,55.8795126,35.162,09:53:15
785,921,-4.2917622,55.8795103,50.244,09:53:25
786,922,-4.2917626,55.8794667,80.022,09:53:35
787,923,-4.2917283,55.8788433,98.233,09:53:46
788,924,-4.2910449,55.8788664,9.687,09:53:56
789,925,-4.2909108,55.878785,85.627,09:54:05
790,926,-4.2911114,55.8785213,91.293,09:54:15
791,927,-4.2902189,55.8785547,7.769,09:54:26
792,928,-4.2901776,55.8785342,13.686,09:54:27
793,929,-4.2900518,55.8784479,96.725,09:54:37
794,930,-4.2897353,55.8782616,81.3,09:54:47
795,931,-4.2894066,55.8782433,54.292,09:54:57
796,932,-4.2891647,55.8781116,36.05,09:55:07
797,933,-4.2892055,55.8782727,42.054,09:55:17
798,934,-4.2890681,55.8783126,42.921,09:55:27
799,935,-4.2883234,55.8782286,25.793,09:55:37
800,936,-4.2888277,55.8786085,9.925,09:55:48
801,937,-4.2889855,55.8788032,97.247,09:55:57
802,938,-4.2889789,55.8790185,78.613,09:56:07
803,939,-4.288864,55.8791174,66.288,09:56:17
804,940,-4.2885527,55.8789412,76.018,09:56:27
805,941,-4.2881971,55.8787476,80.933,09:56:38
806,942,-4.2881721,55.879158,8.404,09:56:48
807,943,-4.2880717,55.8791289,35.324,09:56:57
808,944,-4.2878751,55.87929,13.426,09:57:10
809,945,-4.287908,55.8793773,8.858,09:57:20
810,946,-4.287748,55.8800823,33.979,09:57:29
811,947,-4.2876648,55.880256,87.6,09:57:31
812,948,-4.2873787,55.8805119,63.623,09:57:40
813,949,-4.2871486,55.8808104,84.032,09:57:50
814,950,-4.287136,55.8805289,36.285,09:57:59
815,951,-4.2879603,55.879918,9.782,09:58:10
816,952,-4.2879852,55.8799039,27.408,09:58:13
817,953,-4.2878508,55.8799809,28.904,09:58:20
818,954,-4.2877182,55.8800222,87.399,09:58:21
819,955,-4.2872546,55.8804184,32.772,09:58:30
820,956,-4.287223,55.8804504,32.976,09:58:40
821,957,-4.2872916,55.880392,24.19,09:58:50
822,958,-4.2875746,55.8801896,11.177,09:59:02
823,959,-4.2876201,55.880139,72.423,09:59:07
824,960,-4.2873167,55.8802808,23.13,09:59:14
825,961,-4.2870992,55.8798821,8.341,09:59:25
826,962,-4.2870724,55.8798662,17.743,09:59:26
827,963,-4.2866462,55.8800536,95.223,09:59:36
828,964,-4.2867687,55.8799214,10.162,09:59:39
829,965,-4.286725,55.8799222,33.411,09:59:43
830,966,-4.2867005,55.8799191,74.51,09:59:48
831,967,-4.2863969,55.879721,8.175,09:59:52
832,968,-4.2860081,55.8797574,10.378,10:00:18
833,969,-4.2859922,55.8796155,32.156,10:00:25
834,970,-4.2857606,55.8796075,9.469,10:00:36
835,971,-4.2857644,55.8796086,9.505,10:00:37
836,972,-4.2856592,55.8795652,9.999,10:00:47
837,973,-4.2854217,55.8794012,42.013,10:00:55
838,974,-4.2849764,55.8792406,11.342,10:01:07
839,975,-4.2848699,55.8790957,65.695,10:01:17
840,976,-4.2847436,55.8785791,34.234,10:01:27
841,977,-4.2846063,55.8786466,40.595,10:01:37
842,978,-4.2845719,55.8787573,31.256,10:01:47
843,979,-4.2844998,55.8786568,24.186,10:01:57
844,980,-4.2843923,55.878533,36.596,10:02:07
845,981,-4.2842744,55.8780085,52.302,10:02:17
846,982,-4.2842253,55.8776856,61.032,10:02:27
847,983,-4.2837843,55.8777973,96.065,10:02:38
848,984,-4.2829938,55.8785837,37.165,10:02:48
849,985,-4.2830745,55.8784661,31.715,10:02:58
850,986,-4.2829699,55.8784285,22.997,10:03:08
851,987,-4.282758,55.8782457,44.363,10:03:18
852,988,-4.2822171,55.8779441,52.884,10:03:29
853,989,-4.281619,55.8773711,39.84,10:03:38
854,990,-4.2820827,55.8773404,55.318,10:03:48
855,991,-4.2821119,55.8778168,71.41,10:03:58
856,992,-4.281932,55.8774532,47.347,10:04:08
857,993,-4.281578,55.8774653,30.35,10:04:18
858,994,-4.2813806,55.8781792,47.704,10:04:28
859,995,-4.2815187,55.8774107,32.964,10:04:38
860,996,-4.2812542,55.8773706,25.883,10:04:48
861,997,-4.2812435,55.8774687,41.406,10:04:58
862,998,-4.2806699,55.877359,51.093,10:05:10
863,999,-4.2804862,55.8773135,29.908,10:05:19
864,1000,-4.2802274,55.8772594,65.084,10:05:29
865,1001,-4.280364,55.8775817,9.849,10:05:42
866,1002,-4.2799539,55.8775571,10.054,10:05:54
867,1003,-4.279603,55.8775014,89.592,10:06:03
868,1004,-4.2790999,55.8772944,129.0,10:06:13
869,1005,-4.279213,55.8772985,10.113,10:06:18
870,1006,-4.2792009,55.8772913,17.828,10:06:19
871,1007,-4.2791634,55.8772636,92.142,10:06:26
872,1008,-4.2791259,55.8771852,10.012,10:06:36
873,1009,-4.2791192,55.8771427,36.519,10:06:38
874,1010,-4.2789951,55.8770546,9.387,10:06:50
875,1011,-4.2790156,55.8769029,44.665,10:06:59
876,1012,-4.278974,55.8765887,77.6,10:07:10
877,1013,-4.2789961,55.8764716,49.844,10:07:20
878,1014,-4.2789144,55.8764646,56.994,10:07:30
879,1015,-4.2783283,55.8764635,68.442,10:07:40
880,1016,-4.2775723,55.8761959,48.193,10:07:50
881,1017,-4.2775479,55.8757679,52.844,10:08:00
882,1018,-4.2778102,55.8757984,51.148,10:08:10
883,1019,-4.2776864,55.8756468,42.346,10:08:21
884,1020,-4.2775547,55.8754987,42.755,10:08:31
885,1021,-4.2776713,55.8754985,56.604,10:08:42
886,1022,-4.2775796,55.8752193,50.44,10:08:51
887,1023,-4.2777414,55.8750899,36.299,10:09:01
888,1024,-4.2780813,55.8748182,49.383,10:09:11
889,1025,-4.2780104,55.8747524,34.212,10:09:21
890,1026,-4.2782251,55.8747542,53.256,10:09:31
891,1027,-4.2790294,55.8750558,50.837,10:09:41
892,1028,-4.2794461,55.8752587,27.031,10:09:51
893,1029,-4.279497,55.8752371,25.27,10:10:01
894,1030,-4.2795509,55.8752004,49.573,10:10:11
895,1031,-4.2799199,55.8748455,58.032,10:10:23
896,1032,-4.2807006,55.8748157,98.866,10:10:32
897,1033,-4.2810761,55.874753,127.978,10:10:42
898,1034,-4.2811578,55.8747047,135.6,10:10:50
899,1035,-4.2810067,55.8747137,140.211,10:10:57
900,1036,-4.2809197,55.8747184,151.443,10:11:05
901,1037,-4.2806082,55.8747343,5.892,10:12:21
902,1038,-4.2806912,55.8747604,7.701,10:12:21
903,1039,-4.2808104,55.8747603,15.317,10:12:29
904,1040,-4.2808861,55.8746962,13.209,10:12:34
905,1041,-4.2809119,55.8746629,15.503,10:12:38
906,1042,-4.2814229,55.8745899,23.873,10:12:45
907,1043,-4.2815097,55.8745555,25.579,10:12:49
908,1044,-4.2816409,55.8746175,24.201,10:12:53
909,1045,-4.2815398,55.8745826,22.379,10:12:56
910,1046,-4.2814331,55.8746154,23.95,10:13:05
911,1047,-4.2815056,55.8744015,30.623,10:13:11
912,1048,-4.2818054,55.8741838,32.157,10:13:18
913,1049,-4.2819647,55.8739767,32.115,10:13:26
914,1050,-4.2797841,55.8736831,31.224,10:13:33
915,1051,-4.2794509,55.8738055,30.68,10:13:41
916,1052,-4.2798731,55.8738268,56.787,10:13:48
917,1053,-4.2802475,55.873779,74.344,10:13:56
918,1054,-4.2822052,55.8731938,27.034,10:14:04
919,1055,-4.2822076,55.8731638,18.782,10:14:11
920,1056,-4.2821051,55.8731842,19.575,10:14:19
921,1057,-4.2811667,55.873104,36.626,10:14:27
922,1058,-4.2808108,55.8730447,38.273,10:14:34
923,1059,-4.2809742,55.8730296,28.019,10:14:42
924,1060,-4.2805176,55.8729237,19.876,10:14:51
925,1061,-4.2805302,55.8727481,23.787,10:14:56
926,1062,-4.2808407,55.8724067,23.158,10:15:04
927,1063,-4.2808773,55.8723837,16.255,10:15:11
928,1064,-4.281082,55.8723503,19.008,10:15:19
929,1065,-4.2810736,55.872367,22.757,10:15:26
930,1066,-4.2812048,55.8723683,31.734,10:15:34
931,1067,-4.2812072,55.8722975,92.9,10:15:41
932,1068,-4.2814024,55.8721821,26.489,10:15:53
933,1069,-4.2814332,55.8721804,23.499,10:16:02
934,1070,-4.2814414,55.8721852,31.724,10:16:28
935,1071,-4.2815674,55.8721617,39.927,10:16:29
936,1072,-4.2821081,55.8720655,29.617,10:16:33
937,1073,-4.282322,55.8719739,28.188,10:16:43
938,1074,-4.2826116,55.8719401,19.558,10:16:53
939,1075,-4.2826227,55.8719234,17.551,10:17:03
940,1076,-4.2827706,55.8719376,21.549,10:17:13
941,1077,-4.2830229,55.8719126,26.691,10:17:23
942,1078,-4.2829053,55.8715508,21.37,10:17:25
943,1079,-4.2829019,55.8715166,14.455,10:17:26
944,1080,-4.2829323,55.8714998,12.769,10:17:27
945,1081,-4.2830106,55.8714494,13.628,10:17:34
946,1082,-4.2830592,55.8714163,28.607,10:17:44
947,1083,-4.2830759,55.8714046,42.369,10:17:54
948,1084,-4.2831444,55.8713577,59.72,10:18:03
949,1085,-4.2835627,55.871223,8.758,10:18:06
950,1086,-4.2836616,55.871173,19.556,10:18:15
951,1087,-4.2837073,55.871149,32.444,10:18:25
952,1088,-4.2837194,55.8711433,46.119,10:18:35
953,1089,-4.2837787,55.871111,64.129,10:18:44
954,1090,-4.2837672,55.8711175,65.149,10:18:47
955,1091,-4.283807,55.8710959,80.636,10:18:55
956,1092,-4.2837907,55.871105,81.678,10:18:58
957,1093,-4.283817,55.8710909,97.139,10:19:06
958,1094,-4.2837353,55.8705895,9.975,10:19:08
959,1095,-4.2837274,55.8705087,21.112,10:19:18
960,1096,-4.2837234,55.8704884,33.625,10:19:28
961,1097,-4.2837062,55.8704503,53.578,10:19:37
962,1098,-4.2837467,55.8705251,51.344,10:19:39
963,1099,-4.2837467,55.8705251,70.008,10:19:48
964,1100,-4.2837467,55.8705251,72.055,10:19:50
965,1101,-4.2837467,55.8705251,83.571,10:20:00
966,1102,-4.2836166,55.870786,97.478,10:20:10
967,1103,-4.2825701,55.871195,6.306,10:20:21
968,1104,-4.2825485,55.8711991,6.469,10:20:22
969,1105,-4.2824254,55.8713988,25.614,10:20:30
970,1106,-4.2823958,55.871852,24.089,10:20:40
971,1107,-4.2823527,55.872039,22.522,10:20:49
972,1108,-4.282325,55.8720904,87.6,10:20:55
973,1109,-4.2821656,55.8721861,37.238,10:21:01
974,1110,-4.2817228,55.8718431,9.199,10:21:11
975,1111,-4.2817007,55.8717866,9.207,10:21:12
976,1112,-4.2816344,55.8717849,25.198,10:21:16
977,1113,-4.2814699,55.8717221,9.804,10:21:23
978,1114,-4.2814422,55.8717066,9.836,10:21:24
979,1115,-4.2813982,55.8716863,84.92,10:21:31
980,1116,-4.2823791,55.8721281,50.819,10:21:41
981,1117,-4.2816988,55.8711822,10.215,10:21:51
982,1118,-4.2816989,55.871179,10.228,10:21:52
983,1119,-4.2817,55.8711432,26.237,10:21:56
984,1120,-4.2817398,55.8710561,5.142,10:22:04
985,1121,-4.2817466,55.8710428,5.589,10:22:05
986,1122,-4.2816857,55.8709278,10.361,10:22:15
987,1123,-4.2816727,55.8708143,8.579,10:22:26
988,1124,-4.2816428,55.8707146,74.998,10:22:35
989,1125,-4.2813754,55.8702759,59.503,10:22:45
990,1126,-4.280994,55.8698632,44.821,10:22:55
991,1127,-4.2807191,55.8697256,31.389,10:23:05
992,1128,-4.2847884,55.8721757,71.5,10:23:15
993,1129,-4.2809501,55.8697858,68.363,10:23:25
994,1130,-4.2810513,55.869668,22.069,10:23:34
995,1131,-4.2807723,55.8699818,34.884,10:23:44
996,1132,-4.2810033,55.8697761,21.182,10:23:54
997,1133,-4.2810556,55.8697744,21.564,10:24:04
998,1134,-4.2810799,55.8697376,26.039,10:24:13
999,1135,-4.2811547,55.8696392,28.917,10:24:23
1000,1136,-4.2811743,55.8695595,32.032,10:24:33
1001,1137,-4.2811867,55.8695289,31.769,10:24:43
1002,1138,-4.2822827,55.8694319,3.9,10:24:55
1003,1139,-4.282283,55.8694259,3.9,10:24:55
1004,1140,-4.2822761,55.8693386,94.786,10:25:04
1005,1141,-4.2822975,55.8692542,4.71,10:25:15
1006,1142,-4.2822833,55.8691861,79.597,10:25:24
1007,1143,-4.2823503,55.869021,7.355,10:25:33
1008,1144,-4.2823594,55.8689819,10.948,10:25:34
1009,1145,-4.2822818,55.8689122,95.62,10:25:44
1010,1146,-4.2820637,55.8686976,10.129,10:25:56
1011,1147,-4.2820097,55.8686065,89.061,10:26:04
1012,1148,-4.2820148,55.8682748,87.017,10:26:14
1013,1149,-4.2820193,55.8680042,74.024,10:26:24
1014,1150,-4.2822948,55.8669844,52.48,10:26:25
1015,1151,-4.2817159,55.867785,13.4,10:26:37
1016,1152,-4.2813514,55.8680973,6.032,10:26:47
1017,1153,-4.2807003,55.8679429,30.665,10:26:56
1018,1154,-4.280307,55.8679205,18.172,10:27:06
1019,1155,-4.2801624,55.8678321,29.947,10:27:16
1020,1156,-4.2801147,55.867795,83.445,10:27:26
1021,1157,-4.2814717,55.8676304,16.239,10:27:39
1022,1158,-4.2816265,55.8676615,95.528,10:27:47
1023,1159,-4.2817583,55.8680952,9.409,10:27:59
1024,1160,-4.2817467,55.8681111,9.464,10:27:59
1025,1161,-4.2818606,55.8680597,50.626,10:28:10
1026,1162,-4.2819909,55.8678934,50.689,10:28:12
